respondent_id,year,age,gender,ses,AC1_commitment,AC2_check_expected5,AC3_check_expected1,FS1,EC2,PT3,EC4,FS5,PD6,FS7,PT8,EC9,PD10,PT11,FS12,PD13,EC14,PT15,FS16,PD17,EC18,PD19,EC20,PT21,EC22,FS23,PD24,PT25,FS26,PD27,PT28,FS_mean,PT_mean,EC_mean,PD_mean,IRI_total,attention_fail_count,included_after_qc
808,2023,17.0,Mujer,4.0,,,,2,2,4,4,2,3,3,4,4,3,5,1,2,3,1,1,1,4,2,2,5,3,2,2,4,2,1,3,1.8571428571428572,3.7142857142857144,3.142857142857143,2.0,2.6785714285714284,0,True
809,2023,17.0,Mujer,3.0,,,,5,5,5,2,2,3,3,4,4,3,4,3,3,3,1,3,4,5,4,4,4,3,4,5,2,4,2,3,3.4285714285714284,3.2857142857142856,3.7142857142857144,3.4285714285714284,3.464285714285714,0,True
810,2023,17.0,Hombre,3.0,,,,4,4,4,5,3,3,3,4,4,4,4,4,2,4,4,3,3,5,2,5,4,4,3,3,4,4,3,5,3.4285714285714284,4.142857142857143,4.428571428571429,2.857142857142857,3.7142857142857144,0,True
811,2023,17.0,Hombre,3.0,,,,4,3,3,3,3,1,2,4,3,1,3,4,2,4,4,4,3,5,3,3,3,2,4,2,2,3,1,4,3.4285714285714284,3.2857142857142856,3.2857142857142856,1.8571428571428572,2.9642857142857144,0,True
812,2023,17.0,Mujer,2.0,,,,2,3,4,5,5,2,2,3,4,3,5,4,5,5,4,1,5,5,5,5,3,5,1,5,3,5,3,5,2.857142857142857,3.857142857142857,4.571428571428571,4.0,3.821428571428571,0,True
813,2023,17.0,Hombre,2.0,,,,1,2,5,3,1,1,5,5,2,1,4,4,3,5,5,2,1,5,4,1,3,2,3,1,3,2,1,5,2.5714285714285716,4.285714285714286,2.857142857142857,1.7142857142857142,2.857142857142857,0,True
814,2023,17.0,Hombre,1.0,,,,2,3,5,5,2,2,4,4,3,2,5,3,4,5,5,5,4,5,4,3,4,3,2,1,3,3,2,5,3.0,4.428571428571429,3.857142857142857,2.7142857142857144,3.5,0,True
815,2023,17.0,Mujer,1.0,,,,4,5,3,5,5,3,3,5,4,4,4,3,5,5,5,2,4,5,3,3,5,3,2,3,4,4,2,5,3.2857142857142856,4.428571428571429,4.285714285714286,3.4285714285714284,3.857142857142857,0,True
816,2023,17.0,Mujer,2.0,,,,1,2,3,3,3,1,3,3,3,3,3,3,3,3,5,1,2,5,4,1,2,3,1,2,2,2,4,3,2.0,3.0,2.857142857142857,2.7142857142857144,2.6428571428571432,0,True
817,2023,17.0,Hombre,2.0,,,,4,3,5,4,1,1,3,5,3,1,1,4,1,2,5,3,1,4,1,1,3,2,2,1,3,1,1,3,2.5714285714285716,3.5714285714285716,2.7142857142857144,1.0,2.4642857142857144,0,True
818,2023,17.0,Mujer,4.0,,,,3,5,4,4,5,4,4,4,4,2,5,1,5,4,3,5,3,4,2,3,5,4,5,1,5,5,1,4,4.0,4.285714285714286,4.0,2.5714285714285716,3.714285714285714,0,True
819,2023,17.0,Mujer,3.0,,,,5,4,3,4,4,4,4,3,4,4,3,5,2,4,3,5,3,4,3,4,3,4,5,2,3,5,2,3,4.714285714285714,3.0,4.0,2.857142857142857,3.6428571428571432,0,True
820,2023,17.0,Hombre,2.0,,,,1,1,4,3,1,3,2,4,3,3,4,3,4,3,5,1,2,5,3,1,3,1,2,1,1,2,3,3,1.7142857142857142,3.4285714285714284,2.4285714285714284,2.7142857142857144,2.571428571428571,0,True
821,2023,17.0,Mujer,1.0,,,,2,1,5,5,2,3,2,4,1,3,4,5,3,3,5,1,4,5,3,2,3,4,2,2,3,1,1,3,2.142857142857143,3.857142857142857,3.0,2.7142857142857144,2.928571428571429,0,True
822,2023,17.0,Hombre,1.0,,,,3,4,3,4,3,2,3,4,3,2,4,4,1,3,4,4,4,5,2,2,5,3,4,1,3,4,1,4,3.5714285714285716,3.857142857142857,3.4285714285714284,1.8571428571428572,3.178571428571429,0,True
823,2023,17.0,Mujer,2.0,,,,4,4,3,3,3,3,2,4,3,4,4,4,2,3,4,4,3,5,3,3,3,3,4,2,3,5,2,3,3.7142857142857144,3.4285714285714284,3.4285714285714284,2.7142857142857144,3.321428571428571,0,True
824,2023,17.0,Hombre,0.0,,,,3,4,2,3,3,3,3,4,3,3,2,3,3,2,3,2,4,2,3,3,4,3,4,3,3,3,3,3,3.0,3.0,2.857142857142857,3.142857142857143,3.0,0,True
825,2023,17.0,Hombre,2.0,,,,3,1,2,1,4,4,3,4,1,1,3,1,3,1,1,5,1,3,1,3,3,2,5,1,1,5,1,4,3.7142857142857144,2.5714285714285716,1.7142857142857142,1.7142857142857142,2.4285714285714284,0,True
826,2023,17.0,Hombre,3.0,,,,4,4,5,5,3,1,2,5,1,4,4,4,1,2,4,4,4,4,2,2,4,3,5,1,3,4,1,4,3.7142857142857144,4.142857142857143,3.0,2.0,3.2142857142857144,0,True
827,2023,17.0,Hombre,0.0,,,,3,3,4,5,2,3,3,4,5,2,4,3,5,5,5,2,2,5,3,2,4,1,3,2,3,4,1,5,2.857142857142857,4.142857142857143,3.7142857142857144,2.5714285714285716,3.3214285714285716,0,True
828,2023,17.0,Mujer,3.0,,,,5,4,2,1,3,3,4,3,3,3,4,4,2,3,2,2,3,1,3,4,4,5,4,3,3,3,2,3,3.5714285714285716,3.0,3.0,2.7142857142857144,3.071428571428571,0,True
829,2023,17.0,Mujer,2.0,,,,5,3,3,3,4,2,3,4,3,2,4,4,3,3,5,4,2,4,3,3,3,4,2,2,1,5,2,3,3.857142857142857,3.2857142857142856,3.2857142857142856,2.2857142857142856,3.178571428571428,0,True
830,2023,17.0,Hombre,3.0,,,,5,3,2,5,2,4,4,5,1,3,4,3,2,4,3,3,3,3,2,4,4,4,4,2,3,3,3,1,3.4285714285714284,3.142857142857143,3.4285714285714284,2.7142857142857144,3.178571428571429,0,True
831,2023,17.0,Mujer,2.0,,,,2,1,5,3,1,2,4,5,4,1,5,3,2,4,5,1,3,5,3,1,4,2,1,1,4,1,1,4,1.8571428571428572,4.571428571428571,2.857142857142857,1.8571428571428572,2.785714285714286,0,True
832,2023,17.0,Mujer,2.0,,,,2,3,4,3,5,4,3,4,2,2,3,5,3,3,4,3,3,4,4,4,4,4,3,2,2,4,2,3,3.5714285714285716,3.4285714285714284,3.2857142857142856,2.857142857142857,3.2857142857142856,0,True
833,2023,17.0,Hombre,1.0,,,,3,2,3,4,1,2,4,4,3,5,2,1,5,4,1,3,4,5,4,5,4,2,1,3,1,1,2,2,2.0,2.4285714285714284,3.5714285714285716,3.5714285714285716,2.892857142857143,0,True
834,2023,17.0,Mujer,3.0,,,,2,2,5,5,3,1,5,4,3,1,4,5,3,3,5,5,3,5,4,2,2,3,3,1,3,5,1,4,4.0,3.857142857142857,3.2857142857142856,2.0,3.2857142857142856,0,True
835,2023,17.0,Mujer,2.0,,,,4,2,4,3,4,4,1,3,4,4,3,4,3,3,4,3,4,4,4,3,4,2,3,3,2,4,3,3,3.2857142857142856,3.2857142857142856,3.0,3.5714285714285716,3.2857142857142856,0,True
836,2023,17.0,Hombre,1.0,,,,4,4,5,5,3,1,2,5,3,1,4,3,1,4,3,4,1,5,1,3,4,2,3,1,3,5,1,2,3.4285714285714284,3.7142857142857144,3.7142857142857144,1.0,2.9642857142857144,0,True
837,2023,17.0,Mujer,4.0,,,,5,3,5,3,4,2,3,5,4,4,5,4,2,2,5,5,3,5,3,4,5,4,4,2,4,4,2,5,4.142857142857143,4.857142857142857,3.5714285714285716,2.5714285714285716,3.7857142857142856,0,True
838,2023,17.0,Hombre,1.0,,,,1,3,3,3,1,1,1,3,2,2,3,5,1,3,3,4,2,3,1,1,3,3,4,1,3,3,1,3,2.7142857142857144,3.0,2.5714285714285716,1.2857142857142858,2.3928571428571432,0,True
839,2023,17.0,Hombre,3.0,,,,4,5,4,5,3,4,3,5,5,3,5,3,2,5,5,5,5,5,2,5,5,5,5,3,4,5,2,5,4.0,4.714285714285714,5.0,3.0,4.178571428571429,0,True
840,2023,17.0,Mujer,3.0,,,,2,1,5,3,1,2,2,4,3,1,2,5,3,3,3,4,4,5,4,3,3,3,4,2,3,4,3,4,3.142857142857143,3.4285714285714284,3.0,2.7142857142857144,3.071428571428571,0,True
841,2023,17.0,Hombre,2.0,,,,3,2,4,2,1,3,3,5,4,3,2,1,1,2,4,3,2,2,3,3,4,2,1,2,5,1,2,5,1.8571428571428572,4.142857142857143,2.4285714285714284,2.2857142857142856,2.678571428571429,0,True
842,2023,17.0,Mujer,1.0,,,,4,5,4,5,4,4,1,5,5,4,5,5,3,2,1,5,5,5,1,4,5,5,5,4,4,5,3,5,4.142857142857143,4.142857142857143,4.428571428571429,3.4285714285714284,4.035714285714286,0,True
843,2023,17.0,Mujer,2.0,,,,5,5,2,2,3,4,3,3,4,4,4,3,3,3,4,2,4,4,4,2,3,4,4,4,3,5,2,4,3.5714285714285716,3.2857142857142856,3.4285714285714284,3.5714285714285716,3.4642857142857144,0,True
844,2023,17.0,Hombre,1.0,,,,4,4,4,3,2,3,2,3,3,2,3,3,4,3,4,2,4,4,3,2,4,2,3,2,4,4,2,4,2.857142857142857,3.7142857142857144,3.0,2.857142857142857,3.107142857142857,0,True
845,2023,17.0,Hombre,1.0,,,,1,3,3,4,2,3,4,2,3,3,3,4,3,3,3,2,3,3,3,3,3,3,2,2,3,2,2,3,2.4285714285714284,2.857142857142857,3.142857142857143,2.7142857142857144,2.7857142857142856,0,True
846,2023,17.0,Hombre,2.0,,,,3,3,4,4,2,3,2,4,4,4,4,3,2,3,3,1,3,4,3,2,3,3,2,2,2,2,2,4,2.142857142857143,3.4285714285714284,3.2857142857142856,2.7142857142857144,2.8928571428571432,0,True
847,2023,17.0,Hombre,4.0,,,,5,5,4,3,3,2,4,4,4,2,4,3,4,4,3,1,4,4,3,3,4,4,3,1,2,2,1,3,3.0,3.4285714285714284,3.857142857142857,2.4285714285714284,3.178571428571429,0,True
848,2023,17.0,Hombre,3.0,,,,4,1,5,2,1,4,2,5,2,1,2,5,2,4,4,3,3,5,4,2,3,4,4,3,2,2,2,5,3.0,3.7142857142857144,2.857142857142857,2.7142857142857144,3.071428571428571,0,True
849,2023,17.0,Mujer,2.0,,,,1,2,5,5,2,1,3,5,2,1,4,5,5,5,5,1,2,5,4,1,4,3,2,1,2,3,2,3,2.4285714285714284,4.0,3.2857142857142856,2.2857142857142856,3.0,0,True
850,2023,17.0,Hombre,3.0,,,,5,4,1,2,3,5,2,5,3,5,4,3,2,3,4,4,5,2,3,5,4,5,3,3,4,3,4,4,3.2857142857142856,3.7142857142857144,3.4285714285714284,3.857142857142857,3.5714285714285716,0,True
851,2023,16.0,Mujer,0.0,,,,4,4,4,5,3,3,4,5,5,4,5,4,3,5,5,1,2,5,3,2,5,4,3,2,5,4,2,5,3.2857142857142856,4.857142857142857,4.285714285714286,2.7142857142857144,3.7857142857142856,0,True
852,2023,17.0,Hombre,2.0,,,,2,2,2,2,1,3,3,4,3,2,2,3,2,2,4,2,1,3,2,2,4,1,2,2,3,3,2,3,2.2857142857142856,3.142857142857143,2.142857142857143,2.0,2.392857142857143,0,True
853,2023,17.0,Hombre,1.0,,,,5,4,1,2,5,5,3,3,4,5,3,2,3,2,2,3,4,4,3,4,3,2,4,3,4,3,3,3,3.5714285714285716,2.7142857142857144,3.142857142857143,3.7142857142857144,3.2857142857142856,0,True
854,2023,16.0,Hombre,1.0,,,,2,3,4,4,4,3,4,3,2,3,4,3,3,3,3,4,3,2,3,2,2,4,3,3,3,3,1,4,3.2857142857142856,3.2857142857142856,2.857142857142857,2.7142857142857144,3.0357142857142856,0,True
855,2023,17.0,Mujer,2.0,,,,2,3,3,4,4,1,4,3,2,3,3,2,3,4,1,3,4,5,4,3,3,5,4,2,2,1,2,1,2.857142857142857,2.2857142857142856,3.7142857142857144,2.7142857142857144,2.8928571428571432,0,True
856,2023,17.0,Hombre,3.0,,,,2,2,4,5,1,1,3,5,2,1,2,4,5,5,1,2,1,5,4,2,2,4,3,2,1,2,1,3,2.4285714285714284,2.5714285714285716,3.5714285714285716,2.142857142857143,2.6785714285714284,0,True
857,2023,17.0,Hombre,1.0,,,,4,4,2,2,3,4,3,4,4,4,3,4,1,3,2,4,3,3,2,3,4,2,4,2,3,3,3,4,3.5714285714285716,3.142857142857143,3.0,2.7142857142857144,3.1071428571428577,0,True
858,2023,17.0,Hombre,2.0,,,,3,3,5,4,1,2,2,4,3,2,4,3,3,4,4,4,3,4,2,2,3,2,4,2,4,2,1,4,2.7142857142857144,4.0,3.142857142857143,2.142857142857143,3.0,0,True
859,2023,17.0,Hombre,0.0,,,,4,3,4,3,1,1,4,4,4,1,3,4,3,5,4,1,1,4,3,1,4,1,2,2,1,1,2,1,2.4285714285714284,3.0,3.0,1.8571428571428572,2.5714285714285716,0,True
860,2023,17.0,Mujer,3.0,,,,5,2,5,2,5,3,4,4,3,2,5,5,4,5,3,2,3,5,4,5,5,5,5,3,3,2,2,5,4.0,4.285714285714286,3.857142857142857,3.0,3.7857142857142856,0,True
861,2023,17.0,Hombre,4.0,,,,3,3,4,5,2,2,1,4,2,3,1,1,2,1,4,1,4,2,3,2,4,1,1,2,1,1,2,3,1.4285714285714286,3.0,2.2857142857142856,2.5714285714285716,2.3214285714285716,0,True
862,2023,17.0,Mujer,2.0,,,,3,2,3,2,1,4,2,2,3,2,2,2,4,2,3,1,2,3,5,3,3,3,2,3,3,2,3,2,1.8571428571428572,2.5714285714285716,2.5714285714285716,3.2857142857142856,2.571428571428571,0,True
863,2023,17.0,Mujer,3.0,,,,2,2,3,4,1,1,4,4,2,1,2,5,4,4,5,1,1,5,2,2,3,3,2,1,1,5,1,4,2.857142857142857,3.142857142857143,3.142857142857143,1.5714285714285714,2.6785714285714284,0,True
864,2023,17.0,Mujer,3.0,,,,4,1,1,2,4,3,3,4,1,2,2,3,2,2,2,4,3,2,2,4,2,1,2,3,1,4,2,3,3.4285714285714284,2.142857142857143,1.8571428571428572,2.4285714285714284,2.4642857142857144,0,True
865,2023,17.0,Hombre,2.0,,,,2,3,3,4,2,3,2,4,2,3,4,4,2,4,3,2,3,4,2,3,2,4,3,2,2,2,2,4,2.4285714285714284,3.142857142857143,3.4285714285714284,2.4285714285714284,2.857142857142857,0,True
866,2023,17.0,Mujer,1.0,,,,1,2,5,5,1,1,5,3,3,2,2,4,4,5,5,1,1,5,5,1,4,1,1,1,3,2,1,3,2.142857142857143,3.5714285714285716,3.142857142857143,2.142857142857143,2.75,0,True
867,2023,16.0,Mujer,4.0,,,,5,3,2,4,2,4,5,4,3,2,2,4,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3.5714285714285716,2.857142857142857,3.142857142857143,2.857142857142857,3.107142857142857,0,True
868,2023,17.0,Hombre,1.0,,,,5,4,5,5,4,2,3,5,4,4,4,3,4,2,5,4,4,5,3,4,4,3,4,4,4,4,3,4,3.857142857142857,4.428571428571429,3.857142857142857,3.4285714285714284,3.8928571428571432,0,True
869,2023,17.0,Mujer,2.0,,,,2,3,4,3,2,1,1,5,4,5,5,4,5,2,1,1,5,5,1,1,5,5,2,5,1,1,1,3,1.8571428571428572,3.4285714285714284,3.2857142857142856,3.2857142857142856,2.9642857142857144,0,True
870,2023,17.0,Hombre,2.0,,,,2,3,4,3,1,1,2,3,2,2,3,2,2,4,4,2,4,3,4,2,3,2,3,2,2,3,2,3,2.142857142857143,3.142857142857143,2.7142857142857144,2.4285714285714284,2.607142857142857,0,True
871,2023,17.0,Hombre,0.0,,,,2,3,5,4,1,1,4,4,3,2,3,4,2,4,2,2,2,5,2,2,3,2,3,1,1,3,1,5,2.7142857142857144,3.2857142857142856,3.2857142857142856,1.5714285714285714,2.714285714285714,0,True
872,2023,17.0,Hombre,2.0,,,,4,3,3,4,2,3,4,3,3,2,3,4,3,4,4,2,3,5,3,2,5,3,3,2,2,3,3,4,3.142857142857143,3.4285714285714284,3.4285714285714284,2.7142857142857144,3.178571428571429,0,True
873,2023,17.0,Hombre,0.0,,,,5,1,3,3,1,4,3,3,3,3,3,3,2,5,3,3,3,4,3,4,4,3,3,4,3,2,3,4,2.857142857142857,3.2857142857142856,3.2857142857142856,3.142857142857143,3.1428571428571423,0,True
874,2023,17.0,Hombre,4.0,,,,5,5,5,5,1,1,5,5,5,5,5,4,1,5,4,1,1,5,1,5,5,5,1,1,3,3,1,5,2.857142857142857,4.571428571428571,5.0,1.5714285714285714,3.5,0,True
875,2023,17.0,Mujer,3.0,,,,4,2,4,5,3,2,4,4,4,2,4,4,4,2,5,2,2,2,2,2,4,2,2,2,3,3,1,3,3.142857142857143,3.857142857142857,2.7142857142857144,2.142857142857143,2.9642857142857144,0,True
876,2023,17.0,Hombre,2.0,,,,2,3,3,3,1,2,4,3,2,3,4,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2.5714285714285716,3.142857142857143,2.857142857142857,2.857142857142857,2.857142857142857,0,True
877,2023,17.0,Hombre,2.0,,,,4,3,5,4,1,2,3,4,2,2,4,3,3,3,3,1,2,3,3,3,3,4,3,3,4,3,3,3,2.5714285714285716,3.7142857142857144,3.142857142857143,2.5714285714285716,3.0,0,True
878,2023,17.0,Mujer,3.0,,,,1,3,4,5,1,1,4,2,1,2,3,3,4,4,5,1,2,4,4,1,2,1,2,1,2,1,2,3,1.8571428571428572,3.0,2.7142857142857144,2.2857142857142856,2.4642857142857144,0,True
879,2023,17.0,Mujer,1.0,,,,3,3,3,3,2,3,3,3,3,3,3,3,3,5,3,2,3,5,4,3,3,3,2,3,3,3,3,3,2.5714285714285716,3.0,3.5714285714285716,3.142857142857143,3.071428571428571,0,True
880,2023,17.0,Hombre,1.0,,,,1,2,5,5,1,1,5,1,1,1,1,5,5,5,5,1,1,5,5,1,1,1,1,1,1,1,1,1,2.142857142857143,2.142857142857143,2.857142857142857,2.142857142857143,2.321428571428571,0,True
881,2023,17.0,Hombre,3.0,,,,2,2,3,3,2,2,2,3,1,1,3,4,2,3,3,3,2,3,3,1,3,2,3,1,3,3,1,4,2.7142857142857144,3.142857142857143,2.142857142857143,1.7142857142857142,2.4285714285714284,0,True
882,2023,17.0,Hombre,1.0,,,,3,1,4,5,2,1,1,4,1,4,1,5,1,1,1,3,1,1,2,1,4,1,2,4,2,1,1,4,2.4285714285714284,2.857142857142857,1.5714285714285714,2.0,2.2142857142857144,0,True
883,2023,17.0,Mujer,3.0,,,,2,3,5,4,5,3,3,3,3,3,5,1,3,3,3,3,3,5,3,3,3,5,1,1,2,4,2,2,2.7142857142857144,3.2857142857142856,3.7142857142857144,2.5714285714285716,3.0714285714285716,0,True
884,2023,17.0,Hombre,4.0,,,,2,4,3,4,2,2,4,5,3,3,5,4,5,3,5,1,3,5,3,2,4,3,2,3,5,1,2,5,2.2857142857142856,4.571428571428571,3.4285714285714284,3.0,3.321428571428571,0,True
885,2023,17.0,Mujer,1.0,,,,3,4,4,4,4,2,3,4,4,3,4,2,3,4,4,3,3,3,3,3,3,3,3,2,2,4,2,4,3.142857142857143,3.5714285714285716,3.5714285714285716,2.5714285714285716,3.2142857142857144,0,True
886,2023,17.0,Hombre,2.0,,,,1,2,5,3,1,3,4,5,3,1,5,3,1,2,4,1,3,4,5,2,4,1,1,1,1,2,2,3,1.8571428571428572,3.857142857142857,2.4285714285714284,2.2857142857142856,2.6071428571428568,0,True
887,2023,17.0,Mujer,2.0,,,,4,5,5,5,4,3,4,4,2,3,4,4,3,5,4,3,3,5,4,3,4,3,3,2,2,3,2,4,3.5714285714285716,3.857142857142857,4.0,2.857142857142857,3.5714285714285716,0,True
888,2023,17.0,Mujer,2.0,,,,3,3,4,5,3,4,5,4,2,4,4,5,2,5,3,4,3,5,3,3,4,4,4,2,2,5,1,4,4.142857142857143,3.5714285714285716,3.857142857142857,2.7142857142857144,3.571428571428572,0,True
889,2023,17.0,Hombre,2.0,,,,1,3,4,2,1,2,3,3,3,1,3,4,3,3,3,1,1,5,4,1,2,2,1,1,2,1,1,3,1.7142857142857142,2.857142857142857,2.7142857142857144,1.8571428571428572,2.2857142857142856,0,True
890,2023,16.0,Hombre,3.0,,,,4,4,4,3,1,3,1,4,3,2,3,4,2,4,4,2,2,4,3,2,3,2,2,2,2,3,2,2,2.4285714285714284,3.142857142857143,3.142857142857143,2.2857142857142856,2.75,0,True
891,2023,18.0,Hombre,2.0,,,,4,4,3,2,2,4,2,5,4,3,4,2,4,5,5,1,1,4,2,2,3,2,2,2,1,2,3,4,2.142857142857143,3.5714285714285716,3.2857142857142856,2.7142857142857144,2.928571428571429,0,True
892,2023,17.0,Hombre,2.0,,,,3,2,4,5,1,2,3,4,3,2,4,2,2,4,4,4,2,2,3,1,5,3,4,2,4,2,2,3,2.7142857142857144,4.0,2.857142857142857,2.142857142857143,2.9285714285714284,0,True
893,2023,17.0,Hombre,2.0,,,,4,3,2,2,4,4,2,4,4,4,4,2,2,2,2,4,4,2,2,4,4,4,4,4,3,4,2,4,3.4285714285714284,3.2857142857142856,3.0,3.142857142857143,3.214285714285714,0,True
894,2023,17.0,Hombre,1.0,,,,4,3,2,3,4,3,2,3,4,3,4,3,2,3,2,3,4,3,2,3,4,3,4,3,4,3,4,3,3.2857142857142856,3.142857142857143,3.142857142857143,3.0,3.142857142857143,0,True
895,2023,17.0,Hombre,1.0,,,,2,4,5,5,2,1,3,4,4,3,4,4,1,4,4,2,3,4,1,3,4,4,2,1,4,3,1,5,2.5714285714285716,4.285714285714286,4.0,1.5714285714285714,3.107142857142857,0,True
896,2023,17.0,Hombre,2.0,,,,4,3,3,4,5,2,2,5,3,5,4,5,1,3,4,5,2,4,2,4,5,3,5,3,4,5,2,3,4.428571428571429,4.0,3.4285714285714284,2.4285714285714284,3.5714285714285716,0,True
897,2023,17.0,Mujer,2.0,,,,5,4,3,5,5,2,4,5,3,2,3,3,1,3,4,4,1,5,1,2,4,4,4,1,3,2,1,4,3.857142857142857,3.7142857142857144,3.7142857142857144,1.2857142857142858,3.142857142857143,0,True
898,2023,17.0,Mujer,4.0,,,,3,4,4,4,3,3,2,5,3,4,4,4,3,4,3,2,3,5,3,3,4,5,3,3,4,5,3,3,3.142857142857143,3.857142857142857,4.0,3.142857142857143,3.5357142857142856,0,True
899,2023,17.0,Mujer,1.0,,,,4,5,3,4,4,3,3,4,4,2,5,4,2,4,5,5,3,5,2,4,4,5,4,2,4,4,1,4,4.0,4.142857142857143,4.428571428571429,2.142857142857143,3.6785714285714284,0,True
900,2023,17.0,Mujer,2.0,,,,4,3,2,2,4,3,4,3,2,3,3,5,2,4,2,2,3,3,4,2,4,4,2,3,1,5,4,5,3.7142857142857144,2.857142857142857,2.857142857142857,3.142857142857143,3.142857142857143,0,True
901,2023,17.0,Hombre,1.0,,,,3,1,4,1,1,2,2,4,1,2,1,1,4,1,2,1,1,1,4,3,2,4,1,1,1,1,1,1,1.4285714285714286,2.142857142857143,1.7142857142857142,2.142857142857143,1.8571428571428572,0,True
902,2023,17.0,Hombre,1.0,,,,5,5,3,3,3,4,3,5,2,3,3,2,3,4,4,5,2,5,2,3,5,1,5,2,2,5,1,5,4.0,3.857142857142857,3.2857142857142856,2.4285714285714284,3.392857142857143,0,True
903,2023,17.0,Mujer,2.0,,,,1,4,5,5,4,3,5,4,4,2,4,4,3,3,5,2,3,5,4,3,4,5,4,2,1,1,2,3,3.0,3.7142857142857144,4.142857142857143,2.7142857142857144,3.3928571428571432,0,True
904,2023,17.0,Mujer,3.0,,,,1,4,5,5,4,1,3,5,5,1,5,5,2,5,3,4,1,5,1,1,5,3,4,1,4,4,1,3,3.5714285714285716,4.285714285714286,4.0,1.1428571428571428,3.25,0,True
905,2023,17.0,Hombre,2.0,,,,3,2,4,3,2,3,3,4,2,4,4,4,2,2,2,4,4,5,4,1,4,4,1,3,4,3,2,4,2.857142857142857,3.7142857142857144,2.7142857142857144,3.142857142857143,3.1071428571428568,0,True
906,2023,17.0,Hombre,3.0,,,,3,2,3,3,2,3,3,3,1,2,2,4,3,4,2,2,2,4,4,2,2,2,1,2,2,3,2,3,2.5714285714285716,2.4285714285714284,2.5714285714285716,2.5714285714285716,2.5357142857142856,0,True
907,2023,17.0,Mujer,2.0,,,,5,5,4,4,5,4,3,5,4,5,4,5,3,5,5,4,5,2,1,5,4,5,5,3,3,4,3,5,4.428571428571429,4.285714285714286,4.285714285714286,3.4285714285714284,4.107142857142857,0,True
908,2023,17.0,Hombre,6.0,,,,4,3,4,4,3,3,3,4,4,3,4,3,3,5,5,1,3,5,3,5,5,5,4,3,4,4,2,1,3.142857142857143,3.857142857142857,4.428571428571429,2.857142857142857,3.5714285714285716,0,True
909,2023,17.0,Mujer,1.0,,,,4,3,4,4,2,3,3,4,3,3,5,4,2,4,3,2,3,4,2,2,4,5,4,1,5,4,3,5,3.2857142857142856,4.285714285714286,3.5714285714285716,2.4285714285714284,3.392857142857143,0,True
910,2023,17.0,Mujer,2.0,,,,4,3,3,5,1,3,4,3,5,3,3,3,5,4,3,1,4,5,4,4,4,5,1,2,5,1,2,5,2.142857142857143,3.7142857142857144,4.428571428571429,3.2857142857142856,3.3928571428571432,0,True
911,2023,17.0,Hombre,2.0,,,,2,3,4,4,1,3,3,5,2,1,2,3,2,4,5,2,1,5,3,1,4,2,2,1,2,1,1,2,2.0,3.4285714285714284,3.0,1.7142857142857142,2.5357142857142856,0,True
912,2023,17.0,Hombre,1.0,,,,5,3,3,3,3,1,4,5,4,1,3,3,1,1,5,3,1,5,3,3,5,3,3,1,3,5,1,3,3.7142857142857144,3.857142857142857,3.142857142857143,1.2857142857142858,3.0,0,True
913,2023,17.0,Mujer,2.0,,,,3,4,5,5,2,4,3,5,2,4,4,3,3,4,4,1,4,2,2,2,5,3,2,2,3,2,3,4,2.2857142857142856,4.285714285714286,3.142857142857143,3.142857142857143,3.214285714285714,0,True
914,2023,17.0,Mujer,2.0,,,,3,3,3,5,1,4,1,5,3,3,5,3,3,5,5,1,3,5,5,5,5,5,1,3,4,1,3,3,1.5714285714285714,4.285714285714286,4.428571428571429,3.4285714285714284,3.4285714285714284,0,True
915,2023,17.0,Hombre,4.0,,,,3,4,4,4,1,3,2,4,2,2,4,5,3,5,4,3,4,5,3,4,4,2,3,1,2,2,1,4,2.7142857142857144,3.7142857142857144,3.7142857142857144,2.4285714285714284,3.142857142857143,0,True
916,2023,17.0,Mujer,3.0,,,,4,4,4,3,3,3,5,4,4,3,5,4,4,5,5,3,5,5,4,3,4,3,4,5,4,5,2,5,4.0,4.428571428571429,3.857142857142857,3.7142857142857144,4.0,0,True
917,2023,17.0,Hombre,2.0,,,,5,4,4,4,5,3,5,4,2,1,4,5,3,4,5,5,3,5,5,2,3,3,5,1,2,4,1,3,4.857142857142857,3.5714285714285716,3.4285714285714284,2.4285714285714284,3.5714285714285716,0,True
918,2023,17.0,Mujer,3.0,,,,4,3,3,5,3,4,4,3,3,3,3,3,5,4,4,2,5,4,5,5,3,5,2,4,3,2,3,3,2.857142857142857,3.142857142857143,4.142857142857143,4.142857142857143,3.571428571428571,0,True
919,2023,17.0,Mujer,2.0,,,,2,4,5,5,3,3,4,5,4,1,5,5,3,4,4,3,3,5,2,4,5,4,3,2,4,5,1,5,3.5714285714285716,4.714285714285714,4.285714285714286,2.142857142857143,3.678571428571429,0,True
920,2023,17.0,Hombre,1.0,,,,4,2,5,4,1,1,2,4,2,2,4,5,2,4,5,4,2,3,2,2,4,2,4,2,3,4,2,4,3.4285714285714284,4.142857142857143,2.7142857142857144,1.8571428571428572,3.0357142857142856,0,True
